symbol,status,display_label,signal,previous_signal,signal_date,sector,industry,trend,momentum,optionable,reason
STAA,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 01, 2026",Health Care,Medical Instruments & Supplies,NEUTRAL,MOVING UP,,No active BUY transition
STAG,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 30, 2026",Real Estate,REIT - Industrial,DOWNTREND,MOVING DOWN,,No active BUY transition
STBA,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
STC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 24, 2026",Financials,Insurance - Property & Casualty,NEUTRAL,MOVING DOWN,,No active BUY transition
STE,LEADER,🚀 LEADER,BUY,BUY,"Jul 28, 2026",Health Care,Medical Devices,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
STEP,LEADER,🚀 LEADER,BUY,BUY,"Aug 03, 2026",Financials,Asset Management,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
STEW,UNCHANGED,UNCHANGED,,,,Financials,Closed-End Fund - Equity,,,,Previously inactive symbol is absent
STK,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Financials,Closed-End Fund - Equity,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
STLD,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 28, 2026",Materials,Steel,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
STN,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Industrials,Engineering & Construction,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
STNE,UNCHANGED,UNCHANGED,,SELL,"Aug 10, 2026",Technology,Software - Infrastructure,,,,Previously inactive symbol is absent
STNG,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Energy,Oil & Gas Midstream,UPTREND,MOVING UP,,No active BUY transition
STOK,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,UPTREND,,,No active BUY transition
STRA,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 31, 2026",Staples,Education & Training Services,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
STRC,UNCHANGED,UNCHANGED,,,,Technology,Software - Application,UPTREND,,,No active BUY transition
STRO,UNCHANGED,UNCHANGED,,SELL,"Jul 06, 2026",Health Care,Biotechnology,,,,Previously inactive symbol is absent
STRR,UNCHANGED,UNCHANGED,,SELL,"Aug 14, 2026",Industrials,Conglomerates,,,,Previously inactive symbol is absent
STRS,UNCHANGED,UNCHANGED,,SELL,"Jul 06, 2026",Real Estate,Real Estate - Diversified,,,,Previously inactive symbol is absent
STRT,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Discretionary,Auto Parts,NEUTRAL,MOVING DOWN,,No active BUY transition
STRW,UNCHANGED,UNCHANGED,,,,Real Estate,REIT - Healthcare Facilities,,,,Previously inactive symbol is absent
STRZ,UNCHANGED,UNCHANGED,,,,Communication,Entertainment,NEUTRAL,,,No active BUY transition
STT,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 27, 2026",Financials,Asset Management,UPTREND,MOVING DOWN,,No active BUY transition
STVN,UNCHANGED,UNCHANGED,,SELL,"Aug 07, 2026",Health Care,Medical Instruments & Supplies,,,,Previously inactive symbol is absent
STWD,UNCHANGED,UNCHANGED,,SELL,"Jul 23, 2026",Real Estate,REIT - Mortgage,,,,Previously inactive symbol is absent
STX,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Technology,Computer Hardware,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
STZ,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Staples,Beverages - Brewers,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SU,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Energy,Oil & Gas Integrated,UPTREND,MOVING DOWN,,No active BUY transition
SUI,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Real Estate,REIT - Residential,NEUTRAL,MOVING DOWN,,No active BUY transition
SUN,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 28, 2026",Energy,Oil & Gas Refining & Marketing,UPTREND,MOVING UP,,No active BUY transition
SUPN,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Health Care,Drug Manufacturers - Specialty & Generic,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SVCC,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
SVV,UNCHANGED,UNCHANGED,,,,Discretionary,Specialty Retail,,,,Previously inactive symbol is absent
SWBI,UNCHANGED,UNCHANGED,,SELL,"Jul 16, 2026",Industrials,Aerospace & Defense,,,,Previously inactive symbol is absent
SWK,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Industrials,Tools & Accessories,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SWKS,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Technology,Semiconductors,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SWX,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 31, 2026",Utilities,Utilities - Regulated Gas,UPTREND,MOVING DOWN,,No active BUY transition
SXI,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Industrials,Specialty Industrial Machinery,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SXT,LEADER,🚀 LEADER,BUY,BUY,"Jul 28, 2026",Materials,Specialty Chemicals,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SYBT,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
SYF,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Financials,Credit Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SYK,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 30, 2026",Health Care,Medical Devices,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
SYM,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Industrials,Specialty Industrial Machinery,DOWNTREND,MOVING DOWN,,No active BUY transition
SYRE,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Health Care,Biotechnology,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
SYY,REMOVED,❌ REMOVED,SELL,BUY,"Aug 17, 2026",Staples,Food Distribution,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
SZZL,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
T,REMOVED,❌ REMOVED,,BUY,"Jul 23, 2026",Communication,Telecom Services,,,,Prior BUY is missing or no longer rated BUY
TAC,UNCHANGED,UNCHANGED,,SELL,"Jul 17, 2026",Utilities,Utilities - Independent Power Producers,,,,Previously inactive symbol is absent
TACH,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
TACO,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
TAK,UNCHANGED,UNCHANGED,,SELL,"Aug 04, 2026",Health Care,Drug Manufacturers - Specialty & Generic,,,,Previously inactive symbol is absent
TAL,UNCHANGED,UNCHANGED,,SELL,"Aug 14, 2026",Staples,Education & Training Services,,,,Previously inactive symbol is absent
TALO,UNCHANGED,UNCHANGED,,,,Energy,Oil & Gas E&P,,,,Previously inactive symbol is absent
TAP,LEADER,🚀 LEADER,BUY,BUY,"Jul 20, 2026",Staples,Beverages - Brewers,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TARS,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Health Care,Biotechnology,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TAVI,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
TAYD,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 07, 2026",Industrials,Specialty Industrial Machinery,NEUTRAL,MOVING UP,,No active BUY transition
TBBK,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 27, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
TBCH,UNCHANGED,UNCHANGED,,,,Technology,Consumer Electronics,,,,Previously inactive symbol is absent
TBI,REMOVED,❌ REMOVED,,BUY,"Aug 07, 2026",Industrials,Staffing & Employment Services,,,,Prior BUY is missing or no longer rated BUY
TBLD,REMOVED,❌ REMOVED,,BUY,"Aug 05, 2026",Financials,Closed-End Fund - Equity,,,,Prior BUY is missing or no longer rated BUY
TBPH,REMOVED,❌ REMOVED,,BUY,"Aug 06, 2026",Health Care,Biotechnology,,,,Prior BUY is missing or no longer rated BUY
TCBI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 24, 2026",Financials,Banks - Regional,NEUTRAL,MOVING UP,,No active BUY transition
TCBK,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 30, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
TCBS,UNCHANGED,UNCHANGED,,SELL,"Jul 01, 2026",Financials,Banks - Regional,,,,Previously inactive symbol is absent
TCBX,UNCHANGED,UNCHANGED,,,,Financials,Banks - Regional,UPTREND,,,No active BUY transition
TCI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 15, 2026",Real Estate,Real Estate Services,DOWNTREND,MOVING DOWN,,No active BUY transition
TCMD,UNCHANGED,UNCHANGED,,SELL,"Aug 12, 2026",Health Care,Medical Devices,,,,Previously inactive symbol is absent
TCOM,ACTIVE_BUY,ACTIVE BUY,BUY,BUY,"Jul 28, 2026",Discretionary,Travel Services,NEUTRAL,MOVING UP,,BUY remains active without a higher-priority setup
TD,LEADER,🚀 LEADER,BUY,BUY,"Aug 12, 2026",Financials,Banks - Diversified,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TDAC,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
TDC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 15, 2026",Technology,Software - Infrastructure,DOWNTREND,MOVING UP,,No active BUY transition
TDF,REMOVED,❌ REMOVED,,BUY,"Aug 07, 2026",Financials,Closed-End Fund - Foreign,,,,Prior BUY is missing or no longer rated BUY
TDG,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Industrials,Aerospace & Defense,NEUTRAL,MOVING UP,,No active BUY transition
TDW,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Energy,Oil & Gas Equipment & Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TDY,LEADER,🚀 LEADER,BUY,BUY,"Jul 27, 2026",Technology,Scientific & Technical Instruments,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TEAM,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Technology,Software - Application,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TECH,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 15, 2026",Health Care,Biotechnology,UPTREND,MOVING DOWN,,No active BUY transition
TECK,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 31, 2026",Materials,Other Industrial Metals & Mining,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
TECX,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,UPTREND,,,No active BUY transition
TEL,LEADER,🚀 LEADER,BUY,BUY,"Jul 28, 2026",Technology,Electronic Components,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TEM,UNCHANGED,UNCHANGED,,,,Health Care,Health Information Services,UPTREND,,,No active BUY transition
TEN,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Energy,Oil & Gas Midstream,UPTREND,MOVING UP,,No active BUY transition
TENB,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Technology,Software - Infrastructure,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TEO,UNCHANGED,UNCHANGED,,SELL,"Aug 13, 2026",Communication,Telecom Services,,,,Previously inactive symbol is absent
TER,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Technology,Semiconductor Equipment & Materials,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TEVA,LEADER,🚀 LEADER,BUY,BUY,"Jul 31, 2026",Health Care,Drug Manufacturers - Specialty & Generic,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TEX,LEADER,🚀 LEADER,BUY,BUY,"Aug 12, 2026",Industrials,Farm & Heavy Construction Machinery,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TFC,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TFIN,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 17, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
TFPM,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 31, 2026",Materials,Other Precious Metals & Mining,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
TFSL,UNCHANGED,UNCHANGED,,SELL,"Jul 14, 2026",Financials,Banks - Regional,,,,Previously inactive symbol is absent
TFX,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Health Care,Medical Instruments & Supplies,UPTREND,MOVING DOWN,,No active BUY transition
TGLS,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Materials,Building Materials,DOWNTREND,MOVING DOWN,,No active BUY transition
TGS,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Energy,Oil & Gas Integrated,DOWNTREND,MOVING DOWN,,No active BUY transition
TGT,LEADER,🚀 LEADER,BUY,BUY,"Jul 20, 2026",Staples,Discount Stores,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TGTX,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 08, 2026",Health Care,Biotechnology,DOWNTREND,MOVING DOWN,,No active BUY transition
THC,LEADER,🚀 LEADER,BUY,BUY,"Jul 28, 2026",Health Care,Medical Care Facilities,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
THFF,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 30, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
THG,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Financials,Insurance - Property & Casualty,UPTREND,MOVING DOWN,,No active BUY transition
THO,LEADER,🚀 LEADER,BUY,BUY,"Jul 23, 2026",Discretionary,Recreational Vehicles,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
THQ,REMOVED,❌ REMOVED,,BUY,"Aug 10, 2026",Financials,Closed-End Fund - Equity,,,,Prior BUY is missing or no longer rated BUY
THRM,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Discretionary,Auto Parts,UPTREND,MOVING DOWN,,No active BUY transition
THW,REMOVED,❌ REMOVED,,BUY,"Aug 10, 2026",Financials,Closed-End Fund - Equity,,,,Prior BUY is missing or no longer rated BUY
TIC,UNCHANGED,UNCHANGED,,,,Industrials,Specialty Business Services,,,,Previously inactive symbol is absent
TILE,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Discretionary,Furnishings Fixtures & Appliances,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TIMB,UNCHANGED,UNCHANGED,,SELL,"Jul 21, 2026",Communication,Telecom Services,,,,Previously inactive symbol is absent
TIPT,REMOVED,❌ REMOVED,,BUY,"Aug 14, 2026",Financials,Insurance - Specialty,,,,Prior BUY is missing or no longer rated BUY
TISI,REMOVED,❌ REMOVED,,BUY,"Aug 12, 2026",Industrials,Specialty Business Services,,,,Prior BUY is missing or no longer rated BUY
TITN,UNCHANGED,UNCHANGED,,SELL,"Jul 30, 2026",Industrials,Industrial Distribution,,,,Previously inactive symbol is absent
TJX,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Discretionary,Apparel Retail,DOWNTREND,MOVING DOWN,,No active BUY transition
TKO,UNCHANGED,UNCHANGED,,,,Communication,Entertainment,UPTREND,,,No active BUY transition
TKR,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 01, 2026",Industrials,Tools & Accessories,NEUTRAL,MOVING DOWN,,No active BUY transition
TLK,UNCHANGED,UNCHANGED,,SELL,"Aug 14, 2026",Communication,Telecom Services,,,,Previously inactive symbol is absent
TLN,UNCHANGED,UNCHANGED,,,,Utilities,Utilities - Independent Power Producers,NEUTRAL,,,No active BUY transition
TLNC,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
TM,LEADER,🚀 LEADER,BUY,BUY,"Jul 17, 2026",Discretionary,Auto Manufacturers,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TMDX,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Health Care,Medical Devices,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TMO,REMOVED,❌ REMOVED,SELL,BUY,"Aug 17, 2026",Health Care,Diagnostics & Research,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
TMP,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 12, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
TMUS,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 27, 2026",Communication,Telecom Services,DOWNTREND,MOVING UP,,No active BUY transition
TNC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 02, 2026",Industrials,Specialty Industrial Machinery,DOWNTREND,MOVING DOWN,,No active BUY transition
TNDM,REMOVED,❌ REMOVED,,BUY,"Jul 20, 2026",Health Care,Medical Devices,,,,Prior BUY is missing or no longer rated BUY
TNET,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Industrials,Staffing & Employment Services,UPTREND,MOVING DOWN,,No active BUY transition
TNGX,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 17, 2026",Health Care,Biotechnology,DOWNTREND,MOVING DOWN,,No active BUY transition
TNK,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Energy,Oil & Gas Midstream,UPTREND,MOVING UP,,No active BUY transition
TNL,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 12, 2026",Discretionary,Travel Services,NEUTRAL,MOVING DOWN,,No active BUY transition
TNXP,UNCHANGED,UNCHANGED,,,,Health Care,Biotechnology,,,,Previously inactive symbol is absent
TOL,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Discretionary,Residential Construction,DOWNTREND,MOVING DOWN,,No active BUY transition
TONT,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
TOST,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 12, 2026",Technology,Software - Infrastructure,UPTREND,MOVING DOWN,,No active BUY transition
TOWN,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
TPB,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Staples,Tobacco,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TPC,LEADER,🚀 LEADER,BUY,BUY,"Jul 22, 2026",Industrials,Engineering & Construction,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TPG,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Financials,Asset Management,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TPL,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Energy,Oil & Gas E&P,DOWNTREND,MOVING DOWN,,No active BUY transition
TPR,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Discretionary,Luxury Goods,DOWNTREND,MOVING DOWN,,No active BUY transition
TR,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Staples,Confectioners,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TREE,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 23, 2026",Financials,Financial Conglomerates,DOWNTREND,MOVING DOWN,,No active BUY transition
TREX,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Industrials,Building Products & Equipment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TRGP,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Energy,Oil & Gas Midstream,NEUTRAL,MOVING UP,,No active BUY transition
TRI,LEADER,🚀 LEADER,BUY,BUY,"Jul 06, 2026",Industrials,Specialty Business Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TRIN,REMOVED,❌ REMOVED,,BUY,"Aug 05, 2026",Financials,Asset Management,,,,Prior BUY is missing or no longer rated BUY
TRIP,UNCHANGED,UNCHANGED,,SELL,"Jul 10, 2026",Discretionary,Travel Services,,,,Previously inactive symbol is absent
TRMB,LEADER,🚀 LEADER,BUY,BUY,"Jul 28, 2026",Technology,Scientific & Technical Instruments,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TRMD,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 05, 2026",Energy,Oil & Gas Midstream,UPTREND,MOVING UP,,No active BUY transition
TRMK,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TRN,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Industrials,Railroads,DOWNTREND,MOVING DOWN,,No active BUY transition
TRNO,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 30, 2026",Real Estate,REIT - Industrial,DOWNTREND,MOVING DOWN,,No active BUY transition
TRNS,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Industrials,Specialty Business Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TROW,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 22, 2026",Financials,Asset Management,DOWNTREND,MOVING DOWN,,No active BUY transition
TRP,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Energy,Oil & Gas Midstream,DOWNTREND,MOVING DOWN,,No active BUY transition
TRS,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 07, 2026",Discretionary,Packaging & Containers,DOWNTREND,MOVING DOWN,,No active BUY transition
TRST,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
TRT,UNCHANGED,UNCHANGED,,,,Technology,Semiconductor Equipment & Materials,,,,Previously inactive symbol is absent
TRU,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 23, 2026",Financials,Financial Data & Stock Exchanges,UPTREND,MOVING DOWN,,No active BUY transition
TRUP,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Financials,Insurance - Property & Casualty,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TRV,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Financials,Insurance - Property & Casualty,UPTREND,MOVING DOWN,,No active BUY transition
TRVI,UNCHANGED,UNCHANGED,,SELL,"Aug 11, 2026",Health Care,Biotechnology,,,,Previously inactive symbol is absent
TS,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Energy,Oil & Gas Equipment & Services,DOWNTREND,MOVING DOWN,,No active BUY transition
TSBK,LEADER,🚀 LEADER,BUY,BUY,"Aug 03, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TSCO,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Discretionary,Specialty Retail,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TSEM,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Technology,Semiconductors,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TSLA,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 14, 2026",Discretionary,Auto Manufacturers,DOWNTREND,MOVING UP,,No active BUY transition
TSLX,REMOVED,❌ REMOVED,,BUY,"Aug 06, 2026",Financials,Asset Management,,,,Prior BUY is missing or no longer rated BUY
TSM,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Technology,Semiconductors,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TSN,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Staples,Farm Products,DOWNTREND,MOVING DOWN,,No active BUY transition
TSSI,REMOVED,❌ REMOVED,,BUY,"Aug 10, 2026",Technology,Information Technology Services,,,,Prior BUY is missing or no longer rated BUY
TT,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Industrials,Building Products & Equipment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TTAN,UNCHANGED,UNCHANGED,,,,Technology,Software - Application,UPTREND,,,No active BUY transition
TTC,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Industrials,Tools & Accessories,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TTE,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 23, 2026",Energy,Oil & Gas Integrated,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
TTEK,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Industrials,Engineering & Construction,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TTMI,UNCHANGED,UNCHANGED,SELL,SELL,"Jun 29, 2026",Technology,Electronic Components,DOWNTREND,MOVING UP,,No active BUY transition
TTWO,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 15, 2026",Communication,Electronic Gaming & Multimedia,UPTREND,MOVING DOWN,,No active BUY transition
TVA,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
TVAI,UNCHANGED,UNCHANGED,,,,Financials,Shell Companies,,,,Previously inactive symbol is absent
TVTX,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Health Care,Biotechnology,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TW,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Financials,Capital Markets,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TWFG,UNCHANGED,UNCHANGED,,,,Financials,Insurance Brokers,UPTREND,,,No active BUY transition
TWIN,UNCHANGED,UNCHANGED,,SELL,"Jul 13, 2026",Industrials,Specialty Industrial Machinery,,,,Previously inactive symbol is absent
TWLO,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Technology,Software - Infrastructure,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TWN,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Financials,Closed-End Fund - Foreign,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TWO,UNCHANGED,UNCHANGED,,SELL,"Jul 06, 2026",Real Estate,REIT - Mortgage,,,,Previously inactive symbol is absent
TWST,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Health Care,Diagnostics & Research,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TXG,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Health Care,Health Information Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TXN,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 17, 2026",Technology,Semiconductors,DOWNTREND,MOVING UP,,No active BUY transition
